Node_index,Segment_index,Segment_PDF
13,-2,0.02832797487014156
13,-1,0.03174483194804554
13,0,0.02933333270680206
13,1,0.025163603733205496
13,2,0.01880813981060942
13,3,0.010854372732429656
13,4,0.0052016738553396415
13,5,0.0023992612810769705
13,6,0.002051512375148998
13,7,0.0021779787318493204
13,8,0.005149232038397117
14,-7,0.001390752929688729
14,-6,0.004408032900943588
14,-5,0.009536262945631976
14,-4,0.014978494423852374
14,-3,0.01948567571565523
14,-2,0.02262260164182043
14,-1,0.023593922107998627
14,0,0.02276839961962238
14,1,0.02101772843343327
14,2,0.018193104935291093
14,3,0.013653458809992117
14,4,0.008653919366840537
14,5,0.00548418925643176
14,6,0.004230960952959756
14,7,0.0032012305509375853
14,8,0.0020325961186263945
14,9,0.004748669290274207
15,-9,0.002305233135176656
15,-8,0.004566902804497078
15,-7,0.007532006228563229
15,-6,0.010783178396806837
15,-5,0.014070207720271113
15,-4,0.01736235911544638
15,-3,0.020252517294659975
15,-2,0.02140409668359699
15,-1,0.020339166051361584
15,0,0.018464090827190235
15,1,0.016436557903805087
15,2,0.013772152729363224
15,3,0.01024288931654917
15,4,0.006477015196277409
15,5,0.0037715787841172085
15,6,0.0026861797840600993
15,7,0.002373632198264078
15,8,0.0019713873313260783
15,9,0.005188848498667567
16,-9,0.001235053571068979
16,-8,0.003442592975502391
16,-7,0.007620370051319813
16,-6,0.01331348479476514
16,-5,0.019615900864417293
16,-4,0.02359881251927368
16,-3,0.025215590989197366
16,-2,0.0252166784088797
16,-1,0.02331526288973043
16,0,0.020123503516181977
16,1,0.015703077628154267
16,2,0.010425449211854763
16,3,0.005034524059750611
16,4,0.0020933701198984347
16,5,0.004046328400005191
17,-4,0.0015867145045098605
17,-3,0.005382835542880185
17,-2,0.011243552822134772
17,-1,0.019464266362925326
17,0,0.028180865032583203
17,1,0.030781437793222316
17,2,0.02622673721858555
17,3,0.02216014473555934
17,4,0.020649546106092258
17,5,0.016663835674682242
17,6,0.009909294849280156
17,7,0.004665038709179335
17,8,0.003085730648365437
18,-7,0.002147084476423168
18,-6,0.0039821906901564615
18,-5,0.005388512130427186
18,-4,0.008959109046384264
18,-3,0.016766334130494075
18,-2,0.02425909993536667
18,-1,0.029051345353234448
18,0,0.03342713483056638
18,1,0.032820620947440635
18,2,0.023585242364000867
18,3,0.012279507906038075
18,4,0.004877100990496147
18,5,0.0024567171989716185
19,-7,0.0027831605016451063
19,-6,0.004769232860200612
19,-5,0.007294341977898103
19,-4,0.01160161198484556
19,-3,0.01777079590932328
19,-2,0.02299450285429682
19,-1,0.02441046890484258
19,0,0.02227979272529399
19,1,0.01916147849467211
19,2,0.01642726954493484
19,3,0.013912046134267119
19,4,0.011537355341697128
19,5,0.008962571418778407
19,6,0.0060844064444071306
19,7,0.0037094685926150625
19,8,0.006301496310282146
20,-8,0.002049908014490065
20,-7,0.006558008538639459
